DATE,UMCSENT,GDPC1,PSAVERT,FEDFUNDS,UNRATE,CPI,RDGS10,RFF
2011-10-01,64.8,0.06806357919745433,6.633333333333333,0.07333333333333335,8.633333333333333,0.05019574676910953,1.955839543621712,-0.018692202410034133
2012-01-01,75.5,0.050823686058888665,7.433333333333334,0.10333333333333333,8.266666666666667,0.12645659211040117,1.803738672040022,-0.1285037522024021
2012-04-01,76.3,0.027050590676685523,7.900000000000001,0.15333333333333335,8.2,-0.022431908248817092,1.8672651362628025,0.1944584984561647
2012-07-01,74.96666666666665,0.00859868640733955,6.966666666666666,0.14333333333333334,8.033333333333333,0.19467947787679196,1.280375004274435,-0.2189868060484739
2012-10-01,79.39999999999999,0.006903913657335255,9.133333333333333,0.16,7.8,0.01605436085972751,1.6765178760189992,0.1301210506221738
2013-01-01,76.66666666666667,0.06166004149149029,4.8,0.14333333333333334,7.733333333333333,0.08622743609422168,1.7988642573028375,-0.00995988638972741
2013-04-01,81.66666666666667,0.016220383928056137,5.266666666666667,0.11666666666666665,7.533333333333334,0.012846989607799437,1.97220476147661,0.09311385238570104
2013-07-01,81.56666666666666,0.05082946681100842,5.233333333333333,0.08333333333333333,7.233333333333333,0.08456754045087964,2.552292229009348,-0.07405625583913711
2013-10-01,76.93333333333334,0.05204428378670194,4.566666666666666,0.08666666666666667,6.933333333333334,0.08998011285440305,2.577948647336116,-0.08079632114569457
2014-01-01,80.93333333333334,-0.020914908199077046,5.233333333333333,0.07333333333333335,6.666666666666667,0.10121834930478196,2.5780671114875986,-0.11223364039210025
2014-04-01,82.83333333333333,0.07829346237656329,5.533333333333334,0.09333333333333334,6.2,0.09251497663135569,2.451341590461562,-0.07627745715748543
2014-07-01,82.96666666666665,0.07366008541313883,5.433333333333334,0.09000000000000001,6.066666666666666,0.01885590807116215,2.4642836490556834,0.05543083520286939
2014-10-01,89.76666666666667,0.030193023057435812,5.666666666666667,0.09999999999999999,5.7,-0.09251074925850271,2.4511458473152774,0.27217278334221334
2015-01-01,95.5,0.05457484712519507,6.2,0.11,5.533333333333334,-0.020758563286104138,2.004554176231861,0.14805736602452424
2015-04-01,94.23333333333333,0.038117236108237654,5.8,0.12333333333333334,5.433333333333334,0.13122729319138152,1.9284406196165715,-0.11360483492888329
2015-07-01,90.73333333333333,0.023895227537482036,5.666666666666667,0.1366666666666667,5.1000000000000005,-0.011918844532087032,2.243697445505425,0.15884896065693976
2015-10-01,91.3,0.01101367919185932,5.733333333333333,0.16,5.033333333333333,0.01985455667257627,2.155010186458521,0.12304846397048304
2016-01-01,91.56666666666666,0.03566273267969322,5.866666666666667,0.36000000000000004,4.8999999999999995,0.0248617357216287,1.8730621106089413,0.3151107549470593
2016-04-01,92.39999999999999,0.019462064753825253,5.233333333333333,0.37333333333333335,4.933333333333334,0.1631036057897313,1.452816549558653,0.07431005605215928
2016-07-01,90.33333333333333,0.04299334879264452,5.1,0.39666666666666667,4.8999999999999995,0.07215874248687193,1.4313749486429435,0.26437563877406817
2016-10-01,93.06666666666666,0.03359388562111931,5.233333333333333,0.45,4.766666666666667,0.10993013406316815,1.9312630081857793,0.24846142088419176
2017-01-01,97.23333333333333,0.02950849757828831,5.5,0.7000000000000001,4.566666666666666,0.09397331682974297,2.27211108543075,0.527715585812138
2017-04-01,96.36666666666667,0.03393167044309785,6.0,0.9500000000000001,4.366666666666667,0.020214609518358226,2.225547538052069,0.9129398825496766
2017-07-01,95.10000000000001,0.04778934124573951,6.0,1.1533333333333333,4.333333333333333,0.16877574646947996,1.9336212764001564,0.8439111314726201
2017-10-01,98.36666666666667,0.0683058561678351,5.533333333333334,1.2033333333333334,4.166666666666667,0.10090816214582965,2.1869461471770903,1.0183350360659789
2018-01-01,98.93333333333334,0.05005598780419891,5.8,1.4466666666666665,4.033333333333333,0.13177835769050936,2.523779469040423,1.2087335208365804
2018-04-01,98.33333333333333,0.03217122066745269,6.1000000000000005,1.7366666666666666,3.9333333333333336,0.10479093835918234,2.727601894393447,1.5445499463414991
2018-07-01,98.06666666666666,0.03723566718277202,6.633333333333333,1.9233333333333331,3.766666666666667,0.08293294874122678,2.773115427669167,1.7689859009538278
2018-10-01,98.13333333333333,0.008456371290490197,7.2,2.22,3.8333333333333335,0.041557285416518305,2.956625376437067,2.142657274363702
2019-01-01,94.46666666666665,0.03394382058219125,8.200000000000001,2.4033333333333333,3.8666666666666667,0.10631251778686693,2.4646925331240994,2.214333301712237
2019-04-01,98.46666666666665,0.05028291897602102,7.366666666666667,2.3966666666666665,3.6333333333333333,0.06846709343462098,2.208270646163512,2.271143662036528
2019-07-01,93.8,0.0675925721507852,7.0,2.19,3.6333333333333333,0.09473579538359433,1.6186710070764925,2.013686158591644
2019-10-01,97.2,0.038287672156429385,6.933333333333334,1.6433333333333333,3.6,0.14658236721979925,1.5211207902853356,1.3705272610075958
2020-01-01,96.63333333333333,-0.0813650616695503,9.133333333333333,1.26,3.8000000000000003,-0.033907436876710446,1.4403820321654903,1.3231055075205445
2020-04-01,74.06666666666666,-0.485601254490429,24.366666666666664,0.06,12.966666666666667,-0.08081410390778168,0.8326661580297431,0.20591435427793917
2020-07-01,75.66666666666667,0.463237223082358,15.033333333333331,0.09333333333333334,8.833333333333334,0.21128198039091403,0.25783414977030106,-0.2998859079497567
2020-10-01,79.8,0.06180444086095301,12.299999999999999,0.09000000000000001,6.766666666666667,0.13788172807043783,0.606979857461981,-0.16661321613109265
2021-01-01,80.23333333333333,0.0803450572202602,19.400000000000002,0.08,6.2,0.20528708764480097,0.9516508220665018,-0.28495482247964615
2021-04-01,85.56666666666666,0.09210584496852703,10.299999999999999,0.07,5.933333333333334,0.3847222055692798,0.8863729261532902,-0.6353240435436796
2021-07-01,74.76666666666667,0.048619235181347524,8.433333333333334,0.09000000000000001,5.133333333333334,0.22866678262672688,0.89993076061642,-0.33557428988863053
2021-10-01,69.89999999999999,0.10283468441685328,6.3,0.08,4.2,0.45136031971416185,0.7081727471907033,-0.7474939194759634
2022-01-01,63.13333333333333,-0.030626420517631068,3.8666666666666667,0.12,3.8000000000000003,0.4295433952232636,1.1664477408265446,-0.6555644635975594
2022-04-01,57.86666666666667,-0.008561956723846133,2.966666666666667,0.77,3.6,0.455406954323211,2.0947301075503035,-0.06491274959255346
2022-07-01,56.1,0.03991628451739292,3.233333333333333,2.19,3.5666666666666664,0.1115846264871752,2.899719420108226,1.985428184773512
2022-10-01,58.800000000000004,0.038510448459881705,3.233333333333333,3.653333333333333,3.6,0.1499314010581454,3.555355923456892,3.3784590980600666
2023-01-01,64.60000000000001,0.03372003960817672,4.766666666666667,4.516666666666667,3.5,0.17093121742490378,3.3337546292290186,4.203292768054343
2023-04-01,62.300000000000004,0.030977096875491848,5.133333333333334,4.989999999999999,3.5666666666666664,0.12222955442859694,3.3698230174581063,4.765912483547573
2023-07-01,69.60000000000001,0.0725944186992045,3.8333333333333335,5.260000000000001,3.6999999999999997,0.21705081709834398,3.7508488643052096,4.8620735019863695
